archive,name,bytes,width,height,mips,format
textures.xdb1,textures/terrain/terrain_yantar.thm,162,,,,
textures.xdb1,textures/terrain/terrain_yantar_det.thm,138,,,,
textures.xdb1,textures/terrain/terrain_yantar_mask.dds,1048704,1024,1024,0,DXT5
textures.xdb1,textures/terrain/terrain_yantar_mask.thm,138,,,,
textures.xdb1,textures/terrain/terrain_zaton.thm,162,,,,
textures.xdb1,textures/terrain/terrain_zaton_det.thm,138,,,,
textures.xdb1,textures/terrain/terrain_zaton_mask.dds,4194432,2048,2048,0,DXT5
textures.xdb1,textures/terrain/terrain_zaton_mask.thm,138,,,,
textures.xdb1,textures/tgzitems/bageats.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tgzitems/bageats.thm,138,,,,
textures.xdb1,textures/tgzitems/bageats_bump.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tgzitems/bageats_bump.thm,138,,,,
textures.xdb1,textures/tgzitems/co2.dds,32896,256,256,0,DXT1
textures.xdb1,textures/tgzitems/co2.thm,155,,,,
textures.xdb1,textures/tgzitems/co2_bump.dds,65664,256,256,0,DXT5
textures.xdb1,textures/tgzitems/co2_bump.thm,138,,,,
textures.xdb1,textures/tgzitems/horn.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tgzitems/horn.thm,156,,,,
textures.xdb1,textures/tgzitems/horn_bump.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tgzitems/horn_bump.thm,138,,,,
textures.xdb1,textures/tgzitems/lscord.dds,5640,32,256,9,DXT1
textures.xdb1,textures/tgzitems/lscord.thm,162,,,,
textures.xdb1,textures/tgzitems/medoballs.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tgzitems/medoballs.thm,179,,,,
textures.xdb1,textures/tgzitems/medoballs_bump.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tgzitems/medoballs_bump.thm,138,,,,
textures.xdb1,textures/tgzitems/skawallstuff.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tgzitems/skawallstuff.thm,162,,,,
textures.xdb1,textures/tgzitems/skawallstuff_bump#.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tgzitems/skawallstuff_bump.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tgzitems/skawallstuff_bump.thm,138,,,,
textures.xdb1,textures/tgzitems/snow1.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tgzitems/snow1.thm,138,,,,
textures.xdb1,textures/tgzitems/trans.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tgzitems/trans.thm,138,,,,
textures.xdb1,textures/tgzitems/trans_bump.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tgzitems/trans_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_border_dark_01.dds,87560,1024,128,11,DXT1
textures.xdb1,textures/tile/tile_border_dark_01.thm,190,,,,
textures.xdb1,textures/tile/tile_border_dark_01_bump#.dds,174992,1024,128,11,DXT5
textures.xdb1,textures/tile/tile_border_dark_01_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_border_dark_01_bump.dds,174992,1024,128,11,DXT3
textures.xdb1,textures/tile/tile_border_dark_01_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_green.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_green.thm,181,,,,
textures.xdb1,textures/tile/tile_green_bump#.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tile/tile_green_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_green_bump.dds,349680,512,512,10,DXT3
textures.xdb1,textures/tile/tile_green_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_marble_1.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/tile/tile_marble_1.thm,184,,,,
textures.xdb1,textures/tile/tile_marble_1_bump#.dds,1398256,1024,1024,11,DXT5
textures.xdb1,textures/tile/tile_marble_1_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_marble_1_bump.dds,1398256,1024,1024,11,DXT3
textures.xdb1,textures/tile/tile_marble_1_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_marble_2.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_marble_2.thm,161,,,,
textures.xdb1,textures/tile/tile_mortar_01.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_mortar_01.thm,185,,,,
textures.xdb1,textures/tile/tile_mortar_01_bump#.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tile/tile_mortar_01_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_mortar_01_bump.dds,262272,512,512,1,DXT5
textures.xdb1,textures/tile/tile_mortar_01_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_plitka_lab.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/tile/tile_plitka_lab.thm,186,,,,
textures.xdb1,textures/tile/tile_plitka_lab_bump#.dds,1398256,1024,1024,11,DXT5
textures.xdb1,textures/tile/tile_plitka_lab_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_plitka_lab_bump.dds,1398256,1024,1024,11,DXT3
textures.xdb1,textures/tile/tile_plitka_lab_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_plitka_qllab.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/tile/tile_plitka_qllab.thm,188,,,,
textures.xdb1,textures/tile/tile_plitka_qllab_02.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_plitka_qllab_bump#.dds,1398256,1024,1024,11,DXT5
textures.xdb1,textures/tile/tile_plitka_qllab_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_plitka_qllab_bump.dds,1398256,1024,1024,11,DXT5
textures.xdb1,textures/tile/tile_plitka_qllab_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_plitka_y_02.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/tile/tile_plitka_y_02.thm,187,,,,
textures.xdb1,textures/tile/tile_plitka_y_02_bump#.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tile/tile_plitka_y_02_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_plitka_y_02_bump.dds,1398256,1024,1024,11,DXT5
textures.xdb1,textures/tile/tile_plitka_y_02_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_stena_ch.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_stena_ch.thm,184,,,,
textures.xdb1,textures/tile/tile_stena_ch_bump#.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tile/tile_stena_ch_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_stena_ch_bump.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tile/tile_stena_ch_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_dark_01.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_walls_dark_01.thm,190,,,,
textures.xdb1,textures/tile/tile_walls_dark_01_br.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_walls_dark_01_br.thm,193,,,,
textures.xdb1,textures/tile/tile_walls_green_01.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_walls_green_01.thm,190,,,,
textures.xdb1,textures/tile/tile_walls_green_01_br.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_walls_green_01_br.thm,193,,,,
textures.xdb1,textures/tile/tile_walls_green_02.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_walls_green_02.thm,190,,,,
textures.xdb1,textures/tile/tile_walls_mortar_01.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_walls_mortar_01.thm,191,,,,
textures.xdb1,textures/tile/tile_walls_mortar_01_bump#.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tile/tile_walls_mortar_01_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_mortar_01_bump.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tile/tile_walls_mortar_01_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_pink_01.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_walls_pink_01.thm,189,,,,
textures.xdb1,textures/tile/tile_walls_pink_01_br.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_walls_pink_01_br.thm,193,,,,
textures.xdb1,textures/tile/tile_walls_pink_01_bump#.dds,1398256,1024,1024,11,DXT5
textures.xdb1,textures/tile/tile_walls_pink_01_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_pink_01_bump.dds,1398256,1024,1024,11,DXT5
textures.xdb1,textures/tile/tile_walls_pink_01_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_red_01.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_walls_red_01.thm,188,,,,
textures.xdb1,textures/tile/tile_walls_red_01_bump#.dds,1398256,1024,1024,11,DXT5
textures.xdb1,textures/tile/tile_walls_red_01_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_red_01_bump.dds,1398256,1024,1024,11,DXT3
textures.xdb1,textures/tile/tile_walls_red_01_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_rg01.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_walls_rg01.thm,186,,,,
textures.xdb1,textures/tile/tile_walls_rg01_bump#.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tile/tile_walls_rg01_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_rg01_bump.dds,349680,512,512,10,DXT3
textures.xdb1,textures/tile/tile_walls_rg01_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_rg04.dds,43832,256,256,9,DXT1
textures.xdb1,textures/tile/tile_walls_rg04.thm,186,,,,
textures.xdb1,textures/tile/tile_walls_rg04_bump#.dds,87536,256,256,9,DXT5
textures.xdb1,textures/tile/tile_walls_rg04_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_rg04_bump.dds,87536,256,256,9,DXT3
textures.xdb1,textures/tile/tile_walls_rg04_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_tualgr01.dds,43848,128,512,10,DXT1
textures.xdb1,textures/tile/tile_walls_tualgr01.thm,190,,,,
textures.xdb1,textures/tile/tile_walls_tualgr01_bump#.dds,349660,128,512,10,RGB
textures.xdb1,textures/tile/tile_walls_tualgr01_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_tualgr01_bump.dds,87568,128,512,10,DXT3
textures.xdb1,textures/tile/tile_walls_tualgr01_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_white_01.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_walls_white_01.thm,190,,,,
textures.xdb1,textures/tile/tile_walls_white_01_br.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_walls_white_01_br.thm,193,,,,
textures.xdb1,textures/tile/tile_walls_white_01_br_bump#.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tile/tile_walls_white_01_br_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_white_01_br_bump.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tile/tile_walls_white_01_br_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_white_01_bump#.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tile/tile_walls_white_01_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_white_01_bump.dds,1398256,1024,1024,11,DXT5
textures.xdb1,textures/tile/tile_walls_white_01_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_white_02.dds,174904,512,512,10,DXT1
textures.xdb1,textures/tile/tile_walls_white_02.thm,190,,,,
textures.xdb1,textures/tile/tile_walls_white_02_bump#.dds,349680,512,512,10,DXT5
textures.xdb1,textures/tile/tile_walls_white_02_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_walls_white_02_bump.dds,1398256,1024,1024,11,DXT5
textures.xdb1,textures/tile/tile_walls_white_02_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_white_01.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/tile/tile_white_01.thm,184,,,,
textures.xdb1,textures/tile/tile_white_01_bump#.dds,1398256,1024,1024,11,DXT5
textures.xdb1,textures/tile/tile_white_01_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_white_01_bump.dds,1398256,1024,1024,11,DXT5
textures.xdb1,textures/tile/tile_white_01_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_white_02.dds,174920,1024,256,11,DXT1
textures.xdb1,textures/tile/tile_white_02.thm,161,,,,
textures.xdb1,textures/tile/tile_white_02_bump#.dds,349712,1024,256,11,DXT5
textures.xdb1,textures/tile/tile_white_02_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_white_02_bump.dds,349712,1024,256,11,DXT5
textures.xdb1,textures/tile/tile_white_02_bump.thm,138,,,,
textures.xdb1,textures/tile/tile_white_blasted_01.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/tile/tile_white_blasted_01.thm,192,,,,
textures.xdb1,textures/tile/tile_white_blasted_01_bump#.dds,1398256,1024,1024,11,DXT5
textures.xdb1,textures/tile/tile_white_blasted_01_bump#.thm,138,,,,
textures.xdb1,textures/tile/tile_white_blasted_01_bump.dds,1398256,1024,1024,11,DXT5
textures.xdb1,textures/tile/tile_white_blasted_01_bump.thm,138,,,,
textures.xdb1,textures/tree/tree_fuflo.dds,5600,64,64,6,DXT5
textures.xdb1,textures/tree/tree_fuflo.thm,138,,,,
textures.xdb1,textures/trees/trees_a_bush.dds,349568,1024,512,6,DXT1
textures.xdb1,textures/trees/trees_a_bush.thm,138,,,,
textures.xdb1,textures/trees/trees_anomal_ql.dds,43808,256,256,6,DXT1
textures.xdb1,textures/trees/trees_anomal_ql.thm,138,,,,
textures.xdb1,textures/trees/trees_anomal_ql02.dds,21968,256,128,6,DXT1
textures.xdb1,textures/trees/trees_anomal_ql02.thm,138,,,,
textures.xdb1,textures/trees/trees_atp_alder_branch.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_alder_branch.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_alder_branch_dry.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_alder_branch_dry.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_alder_branch_red.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_alder_branch_sm1.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_alder_branch_sm1_dry.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_alder_branch_sm1_red.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_alder_branch_sm2.dds,349680,512,512,10,DXT5
textures.xdb1,textures/trees/trees_atp_alder_branch_sm2_dry.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_alder_branch_sm2_red.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_b01_frond.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_birch_bark.dds,699208,512,2048,12,DXT1
textures.xdb1,textures/trees/trees_atp_birch_bark.thm,138,,,,
textures.xdb1,textures/trees/trees_atp_birch_bark2.dds,699208,512,2048,12,DXT1
textures.xdb1,textures/trees/trees_atp_birch_bark2.thm,195,,,,
textures.xdb1,textures/trees/trees_atp_birch_bark2_aurora.dds,699208,512,2048,12,DXT1
textures.xdb1,textures/trees/trees_atp_birch_bark2_bump#.dds,262272,256,1024,0,DXT5
textures.xdb1,textures/trees/trees_atp_birch_bark2_bump#.thm,138,,,,
textures.xdb1,textures/trees/trees_atp_birch_bark2_bump.dds,262272,256,1024,0,DXT5
textures.xdb1,textures/trees/trees_atp_birch_bark2_bump.thm,138,,,,
textures.xdb1,textures/trees/trees_atp_birch_bark_aurora.dds,699208,512,2048,12,DXT1
textures.xdb1,textures/trees/trees_atp_birch_branch.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_birch_branch.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_birch_branch_dry.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_birch_branch_dry.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_birch_dark_branch.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_birch_dark_branch.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_birch_det.dds,174920,256,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_birch_det.thm,168,,,,
textures.xdb1,textures/trees/trees_atp_birch_det_bump#.dds,262272,256,1024,0,DXT5
textures.xdb1,textures/trees/trees_atp_birch_det_bump#.thm,138,,,,
textures.xdb1,textures/trees/trees_atp_birch_det_bump.dds,262272,256,1024,0,DXT5
textures.xdb1,textures/trees/trees_atp_birch_det_bump.thm,138,,,,
textures.xdb1,textures/trees/trees_atp_birch_frond.dds,699216,512,1024,11,DXT3
textures.xdb1,textures/trees/trees_atp_branch_normal_1#.dds,87536,256,256,9,DXT5
textures.xdb1,textures/trees/trees_atp_branch_normal_1.dds,87536,256,256,9,DXT5
textures.xdb1,textures/trees/trees_atp_branch_normal_1.thm,138,,,,
textures.xdb1,textures/trees/trees_atp_branch_normal_2#.dds,87536,256,256,9,DXT5
textures.xdb1,textures/trees/trees_atp_branch_normal_2.dds,87536,256,256,9,DXT5
textures.xdb1,textures/trees/trees_atp_branch_normal_2.thm,138,,,,
textures.xdb1,textures/trees/trees_atp_branch_normal_3#.dds,87536,256,256,9,DXT5
textures.xdb1,textures/trees/trees_atp_branch_normal_3.dds,87536,256,256,9,DXT5
textures.xdb1,textures/trees/trees_atp_branch_normal_3.thm,138,,,,
textures.xdb1,textures/trees/trees_atp_burnt_bark.dds,699208,512,2048,12,DXT1
textures.xdb1,textures/trees/trees_atp_burnt_bark.thm,185,,,,
textures.xdb1,textures/trees/trees_atp_burnt_bark_bump#.dds,1398288,512,2048,12,DXT5
textures.xdb1,textures/trees/trees_atp_burnt_bark_bump#.thm,138,,,,
textures.xdb1,textures/trees/trees_atp_burnt_bark_bump.dds,1398288,512,2048,12,DXT5
textures.xdb1,textures/trees/trees_atp_burnt_bark_bump.thm,138,,,,
textures.xdb1,textures/trees/trees_atp_cherry_branch.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_cherry_branch_sm1.dds,349680,512,512,10,DXT5
textures.xdb1,textures/trees/trees_atp_cherry_branch_sm1_dry.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_cherry_branch_sm1_red.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_cherry_branch_sm2.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_cherry_branch_sm2_dry.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_cherry_branch_sm2_red.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_oak_branch.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_oak_branch.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_oak_branch_dry.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_oak_branch_dry.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_oak_branch_red.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_oak_branch_sm1.dds,349680,512,512,10,DXT5
textures.xdb1,textures/trees/trees_atp_oak_branch_sm1_dry.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_oak_branch_sm1_red.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_oak_branch_sm2.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_oak_branch_sm2_dry.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_oak_branch_sm2_red.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_oak_frond3.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_pine_bark.dds,174920,256,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_pine_bark.thm,180,,,,
textures.xdb1,textures/trees/trees_atp_pine_bark_bump#.dds,349712,256,1024,11,DXT5
textures.xdb1,textures/trees/trees_atp_pine_bark_bump#.thm,138,,,,
textures.xdb1,textures/trees/trees_atp_pine_bark_bump.dds,349712,256,1024,11,DXT5
textures.xdb1,textures/trees/trees_atp_pine_bark_bump.thm,138,,,,
textures.xdb1,textures/trees/trees_atp_pine_branch.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_pine_branch.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_pine_branch_broken.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_pine_branch_broken.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_pine_branch_dry.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_pine_branch_dry.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_pine_branch_long.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_pine_branch_long.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_pine_branch_long_broken.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_pine_branch_long_broken.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_pine_branch_long_dry.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_pine_branch_long_dry.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_pine_branch_long_red.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_pine_branch_red.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_pine_cap.dds,174904,512,512,10,DXT1
textures.xdb1,textures/trees/trees_atp_pine_cap.thm,183,,,,
textures.xdb1,textures/trees/trees_atp_pine_cap_bump#.dds,262272,512,512,0,DXT5
textures.xdb1,textures/trees/trees_atp_pine_cap_bump#.thm,138,,,,
textures.xdb1,textures/trees/trees_atp_pine_cap_bump.dds,262272,512,512,0,DXT5
textures.xdb1,textures/trees/trees_atp_pine_cap_bump.thm,138,,,,
textures.xdb1,textures/trees/trees_atp_pine_fake_sux01.dds,174928,256,512,10,DXT5
textures.xdb1,textures/trees/trees_atp_pine_frond.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_poplar_branch.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_poplar_branch.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_poplar_branch_dry.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_poplar_branch_dry.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_poplar_branch_red.dds,349672,512,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_sosnodub_branch.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_spruce_bark.dds,349712,256,1024,11,DXT5
textures.xdb1,textures/trees/trees_atp_spruce_bark.thm,186,,,,
textures.xdb1,textures/trees/trees_atp_spruce_bark_bump#.dds,349712,256,1024,11,DXT5
textures.xdb1,textures/trees/trees_atp_spruce_bark_bump#.thm,138,,,,
textures.xdb1,textures/trees/trees_atp_spruce_bark_bump.dds,349712,256,1024,11,DXT5
textures.xdb1,textures/trees/trees_atp_spruce_bark_bump.thm,138,,,,
textures.xdb1,textures/trees/trees_atp_spruce_branch.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_spruce_branch.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_spruce_branch_broken.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_spruce_branch_broken.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_spruce_branch_dry.dds,699192,1024,1024,11,DXT1
textures.xdb1,textures/trees/trees_atp_spruce_branch_dry.thm,169,,,,
textures.xdb1,textures/trees/trees_atp_spruce_branch_red.dds,699192,1024,1024,11,DXT1
